[2023-05-08 00:36:49,408][root][INFO] - FS-LSTM, run 1/1, train, Epoch 1/100, train RMSE: 0.8114878124164309, duration: 2.2234973907470703s
[2023-05-08 00:36:49,513][root][INFO] - FS-LSTM, run 1/1, train, Epoch 2/100, train RMSE: 0.8012478150435077, duration: 0.07503008842468262s
[2023-05-08 00:36:49,595][root][INFO] - FS-LSTM, run 1/1, train, Epoch 3/100, train RMSE: 0.7897531090582338, duration: 0.07503867149353027s
[2023-05-08 00:36:49,686][root][INFO] - FS-LSTM, run 1/1, train, Epoch 4/100, train RMSE: 0.776948811801916, duration: 0.08362984657287598s
[2023-05-08 00:36:49,769][root][INFO] - FS-LSTM, run 1/1, train, Epoch 5/100, train RMSE: 0.7618595571639355, duration: 0.07565188407897949s
[2023-05-08 00:36:49,852][root][INFO] - FS-LSTM, run 1/1, train, Epoch 6/100, train RMSE: 0.7430886738991958, duration: 0.0752561092376709s
[2023-05-08 00:36:49,939][root][INFO] - FS-LSTM, run 1/1, train, Epoch 7/100, train RMSE: 0.7196899836591841, duration: 0.07860970497131348s
[2023-05-08 00:36:50,021][root][INFO] - FS-LSTM, run 1/1, train, Epoch 8/100, train RMSE: 0.6934153341204703, duration: 0.07425284385681152s
[2023-05-08 00:36:50,103][root][INFO] - FS-LSTM, run 1/1, train, Epoch 9/100, train RMSE: 0.6680788024393374, duration: 0.0746612548828125s
[2023-05-08 00:36:50,185][root][INFO] - FS-LSTM, run 1/1, train, Epoch 10/100, train RMSE: 0.645671492469286, duration: 0.07406187057495117s
[2023-05-08 00:36:50,268][root][INFO] - FS-LSTM, run 1/1, train, Epoch 11/100, train RMSE: 0.6261844297530172, duration: 0.07489180564880371s
[2023-05-08 00:36:50,359][root][INFO] - FS-LSTM, run 1/1, train, Epoch 12/100, train RMSE: 0.6091431396714279, duration: 0.08354640007019043s
[2023-05-08 00:36:50,440][root][INFO] - FS-LSTM, run 1/1, train, Epoch 13/100, train RMSE: 0.5941561722228317, duration: 0.07460808753967285s
[2023-05-08 00:36:50,521][root][INFO] - FS-LSTM, run 1/1, train, Epoch 14/100, train RMSE: 0.5809508986816175, duration: 0.07381081581115723s
[2023-05-08 00:36:50,603][root][INFO] - FS-LSTM, run 1/1, train, Epoch 15/100, train RMSE: 0.5693290188440727, duration: 0.07392692565917969s
[2023-05-08 00:36:50,689][root][INFO] - FS-LSTM, run 1/1, train, Epoch 16/100, train RMSE: 0.5591326915612389, duration: 0.07846665382385254s
[2023-05-08 00:36:50,783][root][INFO] - FS-LSTM, run 1/1, train, Epoch 17/100, train RMSE: 0.5502257857460193, duration: 0.08573603630065918s
[2023-05-08 00:36:50,885][root][INFO] - FS-LSTM, run 1/1, train, Epoch 18/100, train RMSE: 0.5424846117789248, duration: 0.09305930137634277s
[2023-05-08 00:36:50,977][root][INFO] - FS-LSTM, run 1/1, train, Epoch 19/100, train RMSE: 0.5357935407459135, duration: 0.08121180534362793s
[2023-05-08 00:36:51,079][root][INFO] - FS-LSTM, run 1/1, train, Epoch 20/100, train RMSE: 0.5300433263009481, duration: 0.09187936782836914s
[2023-05-08 00:36:51,178][root][INFO] - FS-LSTM, run 1/1, train, Epoch 21/100, train RMSE: 0.5251307529024466, duration: 0.08977580070495605s
[2023-05-08 00:36:51,282][root][INFO] - FS-LSTM, run 1/1, train, Epoch 22/100, train RMSE: 0.5209587227792831, duration: 0.0935664176940918s
[2023-05-08 00:36:51,389][root][INFO] - FS-LSTM, run 1/1, train, Epoch 23/100, train RMSE: 0.5174366850784428, duration: 0.09791135787963867s
