[2023-05-08 00:39:45,091][root][INFO] - FS-LSTM, run 1/1, train, Epoch 1/100, train RMSE: 0.8117103103121319, duration: 0.23156356811523438s
[2023-05-08 00:39:45,172][root][INFO] - FS-LSTM, run 1/1, train, Epoch 2/100, train RMSE: 0.801456880422824, duration: 0.07363033294677734s
[2023-05-08 00:39:45,259][root][INFO] - FS-LSTM, run 1/1, train, Epoch 3/100, train RMSE: 0.7899516177667335, duration: 0.07943272590637207s
[2023-05-08 00:39:45,360][root][INFO] - FS-LSTM, run 1/1, train, Epoch 4/100, train RMSE: 0.777135425922032, duration: 0.09144353866577148s
[2023-05-08 00:39:45,445][root][INFO] - FS-LSTM, run 1/1, train, Epoch 5/100, train RMSE: 0.7620306160486523, duration: 0.07626056671142578s
[2023-05-08 00:39:45,535][root][INFO] - FS-LSTM, run 1/1, train, Epoch 6/100, train RMSE: 0.7432378097501603, duration: 0.08221268653869629s
[2023-05-08 00:39:45,610][root][INFO] - FS-LSTM, run 1/1, train, Epoch 7/100, train RMSE: 0.7198110851354897, duration: 0.06804513931274414s
[2023-05-08 00:39:45,687][root][INFO] - FS-LSTM, run 1/1, train, Epoch 8/100, train RMSE: 0.6935099220707476, duration: 0.07013607025146484s
[2023-05-08 00:39:45,767][root][INFO] - FS-LSTM, run 1/1, train, Epoch 9/100, train RMSE: 0.6681532774623621, duration: 0.07306694984436035s
[2023-05-08 00:39:45,848][root][INFO] - FS-LSTM, run 1/1, train, Epoch 10/100, train RMSE: 0.6457288823138732, duration: 0.07410788536071777s
[2023-05-08 00:39:45,934][root][INFO] - FS-LSTM, run 1/1, train, Epoch 11/100, train RMSE: 0.6262251358491471, duration: 0.07691621780395508s
[2023-05-08 00:39:46,016][root][INFO] - FS-LSTM, run 1/1, train, Epoch 12/100, train RMSE: 0.6091671341110314, duration: 0.07439351081848145s
[2023-05-08 00:39:46,099][root][INFO] - FS-LSTM, run 1/1, train, Epoch 13/100, train RMSE: 0.5941636086170397, duration: 0.07439494132995605s
[2023-05-08 00:39:46,182][root][INFO] - FS-LSTM, run 1/1, train, Epoch 14/100, train RMSE: 0.580942211461806, duration: 0.07631087303161621s
[2023-05-08 00:39:46,282][root][INFO] - FS-LSTM, run 1/1, train, Epoch 15/100, train RMSE: 0.5693048911310025, duration: 0.09055471420288086s
[2023-05-08 00:39:46,365][root][INFO] - FS-LSTM, run 1/1, train, Epoch 16/100, train RMSE: 0.559093957917761, duration: 0.07223272323608398s
[2023-05-08 00:39:46,447][root][INFO] - FS-LSTM, run 1/1, train, Epoch 17/100, train RMSE: 0.5501734145915047, duration: 0.0744009017944336s
[2023-05-08 00:39:46,540][root][INFO] - FS-LSTM, run 1/1, train, Epoch 18/100, train RMSE: 0.5424196020538554, duration: 0.08573293685913086s
[2023-05-08 00:39:46,622][root][INFO] - FS-LSTM, run 1/1, train, Epoch 19/100, train RMSE: 0.5357169443019111, duration: 0.07323098182678223s
[2023-05-08 00:39:46,714][root][INFO] - FS-LSTM, run 1/1, train, Epoch 20/100, train RMSE: 0.5299562488604733, duration: 0.08254122734069824s
[2023-05-08 00:39:46,810][root][INFO] - FS-LSTM, run 1/1, train, Epoch 21/100, train RMSE: 0.5250342717954054, duration: 0.08922743797302246s
[2023-05-08 00:39:46,892][root][INFO] - FS-LSTM, run 1/1, train, Epoch 22/100, train RMSE: 0.5208539128552008, duration: 0.07385468482971191s
[2023-05-08 00:39:46,973][root][INFO] - FS-LSTM, run 1/1, train, Epoch 23/100, train RMSE: 0.5173245712223192, duration: 0.07366204261779785s
[2023-05-08 00:39:47,054][root][INFO] - FS-LSTM, run 1/1, train, Epoch 24/100, train RMSE: 0.5143624565649121, duration: 0.07376480102539062s
[2023-05-08 00:39:47,135][root][INFO] - FS-LSTM, run 1/1, train, Epoch 25/100, train RMSE: 0.5118908940989447, duration: 0.0735628604888916s
[2023-05-08 00:39:47,225][root][INFO] - FS-LSTM, run 1/1, train, Epoch 26/100, train RMSE: 0.5098404084605466, duration: 0.08225083351135254s
[2023-05-08 00:39:47,307][root][INFO] - FS-LSTM, run 1/1, train, Epoch 27/100, train RMSE: 0.5081487225866933, duration: 0.07396507263183594s
[2023-05-08 00:39:47,394][root][INFO] - FS-LSTM, run 1/1, train, Epoch 28/100, train RMSE: 0.5067605174341177, duration: 0.0796363353729248s
[2023-05-08 00:39:47,482][root][INFO] - FS-LSTM, run 1/1, train, Epoch 29/100, train RMSE: 0.5056271423423793, duration: 0.08126616477966309s
